Episode,Episode_Return,Episode_Return_smooth,env_step
1,9.0,9.0,512
2,18.0,13.5,1087
3,18.0,15.0,1087
4,27.0,18.0,1661
5,37.0,21.8,2300
6,37.0,24.333333333333332,2300
7,46.0,27.428571428571427,2874
8,46.0,29.75,2874
9,54.0,32.44444444444444,3384
10,63.0,35.5,3959
11,73.0,38.90909090909091,4598
12,73.0,41.75,4598
13,73.0,44.15384615384615,4598
14,55.0,44.92857142857143,4598
15,73.0,46.8,4598
16,82.0,49.0,5169
17,82.0,50.94117647058823,5169
18,91.0,53.166666666666664,5743
19,91.0,55.1578947368421,5743
20,100.0,57.4,6317
21,109.0,59.857142857142854,6892
22,109.0,62.09090909090909,6892
23,9.0,59.78260869565217,7466
24,109.0,61.833333333333336,7466
25,8.0,59.68,7976
26,136.0,62.61538461538461,8615
27,136.0,65.33333333333333,8615
28,63.0,65.25,8615
29,145.0,68.0,9188
30,153.0,70.83333333333333,9699
31,162.0,73.7741935483871,10274
32,162.0,76.53125,10274
33,8.0,74.45454545454545,10784
34,62.0,74.08823529411765,11423
35,180.0,77.11428571428571,11423
36,188.0,80.19444444444444,11933
37,197.0,83.35135135135135,12508
38,197.0,86.34210526315789,12508
39,197.0,89.17948717948718,12508
40,206.0,92.1,13081
41,198.0,94.6829268292683,13720
42,216.0,97.57142857142857,13720
43,224.0,100.51162790697674,14230
44,9.0,98.43181818181819,14805
45,242.0,101.62222222222222,15380
46,81.0,101.17391304347827,15955
47,261.0,104.57446808510639,16594
48,261.0,107.83333333333333,16594
49,146.0,108.61224489795919,17296
50,272.0,111.88,17296
51,272.0,115.01960784313725,17296
52,119.0,115.09615384615384,17296
53,66.0,114.16981132075472,17296
54,272.0,117.0925925925926,17296
55,163.0,117.92727272727272,17296
56,208.0,119.53571428571429,17865
57,218.0,121.26315789473684,18504
58,291.0,124.1896551724138,18504
59,156.0,124.72881355932203,19142
60,113.0,124.53333333333333,19142
61,310.0,127.57377049180327,19716
62,28.0,125.96774193548387,20291
63,327.0,129.15873015873015,20802
64,336.0,132.390625,21377
65,345.0,135.66153846153847,21952
66,299.0,138.13636363636363,21952
67,355.0,141.37313432835822,22590
68,355.0,144.51470588235293,22590
69,202.0,145.34782608695653,23164
70,130.0,145.12857142857143,23675
71,245.0,146.53521126760563,24250
72,71.0,145.48611111111111,24825
73,91.0,144.73972602739727,25528
74,138.0,144.64864864864865,26103
75,419.0,148.30666666666667,26678
76,248.0,149.6184210526316,27253
77,337.0,152.05194805194805,27828
78,27.0,150.44871794871796,27828
79,447.0,154.20253164556962,28466
80,447.0,157.8625,28466
81,419.0,161.08641975308643,29040
82,402.0,164.02439024390245,29040
83,66.0,162.84337349397592,29040
84,121.0,162.3452380952381,29677
85,429.0,165.48235294117646,30252
86,475.0,169.08139534883722,30252
87,475.0,172.5977011494253,30252
88,105.0,171.82954545454547,30953
89,131.0,171.37078651685394,30953
90,150.0,171.13333333333333,30953
91,395.0,173.5934065934066,30953
92,495.0,177.08695652173913,31525
93,500.0,180.55913978494624,31844
94,500.0,183.95744680851064,31844
95,500.0,187.2842105263158,31844
96,500.0,190.54166666666666,31844
97,500.0,193.7319587628866,31844
98,500.0,196.85714285714286,31844
99,500.0,199.91919191919192,31844
100,500.0,202.92,31844
101,500.0,207.83,31844
102,500.0,212.65,31844
103,34.0,212.81,32420
104,19.0,212.73,33059
105,19.0,212.55,33059
106,33.0,212.51,33059
107,383.0,215.88,33059
108,500.0,220.42,33567
109,42.0,220.3,34207
110,10.0,219.77,34207
111,500.0,224.04,34207
112,71.0,224.02,34207
113,47.0,223.76,34844
114,275.0,225.96,34844
115,91.0,226.14,34844
116,254.0,227.86,35353
117,191.0,228.95,35864
118,500.0,233.04,35864
119,53.0,232.66,36439
120,500.0,236.66,36502
121,500.0,240.57,36502
122,500.0,244.48,37078
123,500.0,249.39,37078
124,245.0,250.75,37590
125,500.0,255.67,37653
126,403.0,258.34,38229
127,144.0,258.42,38229
128,109.0,258.88,38803
129,438.0,261.81,39378
130,190.0,262.18,39378
131,109.0,261.65,39378
132,337.0,263.4,40015
133,500.0,268.32,40526
134,109.0,268.79,41166
135,83.0,267.82,41166
136,180.0,267.74,41740
137,118.0,266.95,41740
138,189.0,266.87,42314
139,18.0,265.08,42889
140,118.0,264.2,42889
141,182.0,264.04,43463
142,485.0,266.73,43463
143,27.0,264.76,44037
144,500.0,269.67,44420
145,344.0,270.69,45124
146,72.0,270.6,45124
147,99.0,268.98,45124
148,90.0,267.27,45124
149,500.0,270.81,45632
150,500.0,273.09,45632
151,188.0,272.25,46208
152,500.0,276.06,46719
153,287.0,278.27,47359
154,206.0,277.61,47359
155,500.0,280.98,47869
156,500.0,283.9,48509
157,500.0,286.72,48509
158,9.0,283.9,49084
159,500.0,287.34,49211
160,500.0,291.21,49211
161,500.0,293.11,49211
162,500.0,297.83,49211
163,500.0,299.56,49211
164,500.0,301.2,49787
165,243.0,300.18,50363
166,399.0,301.18,51002
