Episode,Episode_Return,Episode_Return_smooth,env_step
1,10.0,10.0,576
2,20.0,15.0,1215
3,28.0,19.333333333333332,1726
4,37.0,23.75,2301
5,45.0,28.0,2812
6,53.0,32.166666666666664,3323
7,63.0,36.57142857142857,3962
8,35.0,36.375,3962
9,63.0,39.333333333333336,3962
10,63.0,41.7,3962
11,73.0,44.54545454545455,4598
12,73.0,46.916666666666664,4598
13,82.0,49.61538461538461,5172
14,82.0,51.92857142857143,5172
15,91.0,54.53333333333333,5746
16,9.0,51.6875,5746
17,100.0,54.529411764705884,6320
18,109.0,57.55555555555556,6895
19,9.0,55.0,6895
20,55.0,55.0,7469
21,118.0,58.0,7469
22,118.0,60.72727272727273,7469
23,118.0,63.21739130434783,7469
24,9.0,60.958333333333336,8041
25,136.0,63.96,8616
26,145.0,67.07692307692308,9191
27,145.0,69.96296296296296,9191
28,153.0,72.92857142857143,9701
29,44.0,71.93103448275862,10276
30,170.0,75.2,10787
31,16.0,73.29032258064517,11298
32,114.0,74.5625,11873
33,187.0,77.96969696969697,11873
34,195.0,81.41176470588235,12383
35,140.0,83.08571428571429,12894
36,212.0,86.66666666666667,13469
37,221.0,90.29729729729729,14044
38,34.0,88.8157894736842,14044
39,230.0,92.43589743589743,14618
40,35.0,91.0,14618
41,230.0,94.39024390243902,14618
42,112.0,94.80952380952381,14618
43,36.0,93.44186046511628,15190
44,103.0,93.6590909090909,15190
45,239.0,96.88888888888889,15190
46,248.0,100.17391304347827,15763
47,248.0,103.31914893617021,15763
48,248.0,106.33333333333333,15763
49,248.0,109.22448979591837,15763
50,95.0,108.94,15763
51,9.0,106.98039215686275,16334
52,247.0,109.67307692307692,16334
53,265.0,112.60377358490567,16844
54,273.0,115.57407407407408,17355
55,111.0,115.49090909090908,17866
56,289.0,118.58928571428571,18377
57,49.0,117.36842105263158,18888
58,66.0,116.48275862068965,19399
59,137.0,116.83050847457628,20038
60,315.0,120.13333333333334,20038
61,206.0,121.54098360655738,20038
62,188.0,122.61290322580645,20038
63,315.0,125.66666666666667,20038
64,103.0,125.3125,20038
65,224.0,126.83076923076923,20038
66,84.0,126.18181818181819,20543
67,232.0,127.76119402985074,20543
68,331.0,130.75,21053
69,339.0,133.768115942029,21564
70,266.0,135.65714285714284,21564
71,202.0,136.59154929577466,22074
72,32.0,135.13888888888889,22585
73,125.0,135.0,22585
74,318.0,137.47297297297297,23095
75,40.0,136.17333333333335,23095
76,371.0,139.26315789473685,23605
77,150.0,139.4025974025974,23605
78,140.0,139.4102564102564,24115
79,149.0,139.53164556962025,24115
80,131.0,139.425,24115
81,324.0,141.7037037037037,24624
82,157.0,141.890243902439,24624
83,395.0,144.93975903614458,25134
84,138.0,144.85714285714286,25134
85,80.0,144.09411764705882,25134
86,395.0,147.01162790697674,25134
87,403.0,149.95402298850576,25642
88,258.0,151.1818181818182,25642
89,130.0,150.9438202247191,25642
90,182.0,151.2888888888889,25642
91,173.0,151.52747252747253,25642
92,16.0,150.05434782608697,26149
93,96.0,149.4731182795699,26149
94,64.0,148.56382978723406,26149
95,348.0,150.66315789473686,26149
96,32.0,149.42708333333334,26657
97,419.0,152.20618556701032,26657
98,16.0,150.81632653061226,26657
99,427.0,153.6060606060606,27166
100,56.0,152.63,27677
101,64.0,153.17,27677
102,353.0,156.5,27677
103,40.0,156.62,28186
104,64.0,156.89,28186
105,195.0,158.39,28186
106,443.0,162.29,28186
107,390.0,165.56,28186
108,443.0,169.64,28186
109,40.0,169.41,28186
110,56.0,169.34,28186
111,24.0,168.85,28690
112,80.0,168.92,28690
113,451.0,172.61,28690
114,431.0,176.1,28690
115,451.0,179.7,28690
116,136.0,180.97,28690
117,48.0,180.45,28690
118,48.0,179.84,29195
119,96.0,180.71,29195
120,194.0,182.1,29195
121,144.0,182.36,29195
122,16.0,181.34,29195
123,40.0,180.56,29195
124,72.0,181.19,29701
125,24.0,180.07,29701
126,72.0,179.34,29701
127,467.0,182.56,29701
128,467.0,185.7,29701
129,467.0,189.93,29701
130,8.0,188.31,29701
131,56.0,188.71,30206
132,194.0,189.51,30206
133,8.0,187.72,30206
134,475.0,190.52,30206
135,16.0,189.28,30714
136,194.0,189.1,30714
137,483.0,191.72,30714
138,32.0,191.7,30714
139,144.0,190.84,30714
140,32.0,190.81,30714
141,8.0,188.59,30714
142,120.0,188.67,30714
143,72.0,189.03,30714
144,152.0,189.52,31217
145,32.0,187.45,31217
146,96.0,185.93,31217
147,160.0,185.05,31217
148,491.0,187.48,31217
149,56.0,185.56,31724
150,64.0,185.25,31724
151,48.0,185.64,31724
152,32.0,183.49,31724
153,120.0,182.04,31724
154,40.0,179.71,31724
155,499.0,183.59,31724
156,500.0,185.7,31781
157,500.0,190.21,31781
158,500.0,194.55,31781
159,500.0,198.18,31781
160,500.0,200.03,31781
161,8.0,198.05,32293
162,251.0,198.68,32293
163,17.0,195.7,32293
164,113.0,195.8,32802
165,33.0,193.89,32802
166,33.0,193.38,32802
167,209.0,193.15,33311
168,41.0,190.25,33311
169,406.0,190.92,33311
170,487.0,193.13,33311
171,113.0,192.24,33311
172,33.0,192.25,33311
173,41.0,191.41,33817
174,33.0,188.56,33817
175,177.0,189.93,33817
176,32.0,186.54,33817
177,8.0,185.12,33817
178,16.0,183.88,33817
179,49.0,182.88,33817
180,33.0,181.9,33817
181,8.0,178.74,34321
182,81.0,177.98,34321
183,97.0,175.0,34321
184,40.0,174.02,34321
185,57.0,173.79,34321
186,97.0,170.81,34321
187,235.0,169.13,34321
188,185.0,168.4,34321
189,8.0,167.18,34825
190,361.0,168.97,34825
191,8.0,167.32,34825
192,73.0,167.89,34825
193,16.0,167.09,34825
194,241.0,168.86,35332
195,8.0,165.46,35332
196,57.0,165.71,35332
197,40.0,161.92,35332
198,32.0,162.08,35332
199,40.0,158.21,35839
200,113.0,158.78,35839
201,16.0,158.3,35839
202,81.0,155.58,35839
203,105.0,156.23,35839
204,24.0,155.83,35839
205,249.0,156.37,35839
206,24.0,152.18,35839
207,16.0,148.44,36343
208,40.0,144.41,36343
209,73.0,144.74,36343
210,89.0,145.07,36343
211,89.0,145.72,36343
212,32.0,145.24,36343
213,40.0,141.13,36343
214,48.0,137.3,36343
215,80.0,133.59,36847
216,40.0,132.63,36847
217,137.0,133.52,36847
218,8.0,133.12,36847
219,56.0,132.72,36847
220,113.0,131.91,36847
221,8.0,130.55,36847
222,16.0,130.55,36847
223,48.0,130.63,37351
224,145.0,131.36,37351
225,105.0,132.17,37351
226,72.0,132.17,37351
227,24.0,127.74,37351
228,8.0,123.15,37351
229,113.0,119.61,37351
230,24.0,119.77,37351
231,153.0,120.74,37351
232,88.0,119.68,37351
233,16.0,119.76,37853
234,48.0,115.49,37853
235,137.0,116.7,38363
236,105.0,115.81,38363
237,72.0,111.7,38363
238,153.0,112.91,38363
239,24.0,111.71,38363
240,16.0,111.55,38363
241,500.0,116.47,38677
242,85.0,116.12,39189
243,13.0,115.53,39189
244,126.0,115.27,39189
245,109.0,116.04,39189
246,8.0,115.16,39189
247,134.0,114.9,39696
248,69.0,110.68,39696
249,21.0,110.33,39696
250,45.0,110.14,39696
251,158.0,111.24,39696
252,61.0,111.53,39696
253,37.0,110.7,39696
254,190.0,112.2,39696
255,182.0,109.03,39696
256,37.0,104.4,39696
257,45.0,99.85,39696
258,37.0,95.22,39696
259,53.0,90.75,39696
260,158.0,87.33,40195
