Episode,Episode_Return,Episode_Return_smooth,env_step
1,9.0,9.0,512
2,9.0,9.0,512
3,9.0,9.0,512
4,9.0,9.0,512
5,18.0,10.8,1084
6,18.0,12.0,1084
7,18.0,12.857142857142858,1084
8,27.0,14.625,1657
9,27.0,16.0,1657
10,27.0,17.1,1657
11,27.0,18.0,1657
12,37.0,19.583333333333332,2293
13,37.0,20.923076923076923,2293
14,36.0,22.0,2803
15,45.0,23.533333333333335,2803
16,53.0,25.375,3313
17,34.0,25.88235294117647,3824
18,70.0,28.333333333333332,4399
19,70.0,30.526315789473685,4399
20,70.0,32.5,4399
21,9.0,31.38095238095238,4972
22,88.0,33.95454545454545,5547
23,88.0,36.30434782608695,5547
24,88.0,38.458333333333336,5547
25,97.0,40.8,6120
26,105.0,43.26923076923077,6631
27,114.0,45.888888888888886,7206
28,85.0,47.285714285714285,7717
29,61.0,47.758620689655174,7717
30,131.0,50.53333333333333,8291
31,61.0,50.87096774193548,8291
32,131.0,53.375,8291
33,61.0,53.60606060606061,8291
34,86.0,54.55882352941177,8291
35,140.0,57.0,8862
36,148.0,59.52777777777778,9373
37,157.0,62.16216216216216,9948
38,166.0,64.89473684210526,10523
39,148.0,67.02564102564102,10523
40,174.0,69.7,11033
41,34.0,68.82926829268293,11033
42,60.0,68.61904761904762,11543
43,181.0,71.23255813953489,12054
44,200.0,74.1590909090909,12693
45,112.0,75.0,12693
46,200.0,77.71739130434783,12693
47,200.0,80.31914893617021,12693
48,19.0,79.04166666666667,13265
49,209.0,81.6938775510204,13265
50,209.0,84.24,13265
51,52.0,83.6078431372549,13265
52,130.0,84.5,13837
53,52.0,83.88679245283019,13837
54,18.0,82.66666666666667,14411
55,79.0,82.6,14411
56,227.0,85.17857142857143,14985
57,71.0,84.9298245614035,15560
58,131.0,85.72413793103448,15560
59,254.0,88.57627118644068,16134
60,36.0,87.7,16134
61,254.0,90.42622950819673,16134
62,72.0,90.12903225806451,16134
63,254.0,92.73015873015873,16134
64,140.0,93.46875,16641
65,271.0,96.2,17216
66,271.0,98.84848484848484,17216
67,234.0,100.86567164179104,17726
68,34.0,99.88235294117646,18301
69,288.0,102.6086956521739,18301
70,157.0,103.38571428571429,18301
71,130.0,103.7605633802817,18810
72,25.0,102.66666666666667,19321
73,59.0,102.06849315068493,19321
74,313.0,104.91891891891892,19895
75,25.0,103.85333333333334,19895
76,226.0,105.46052631578948,20533
77,323.0,108.28571428571429,20533
78,244.0,110.02564102564102,21107
79,9.0,108.74683544303798,21107
80,314.0,111.3125,21681
81,87.0,111.01234567901234,21681
82,323.0,113.59756097560975,21681
83,332.0,116.2289156626506,22254
84,350.0,119.01190476190476,22254
85,123.0,119.05882352941177,22254
86,159.0,119.52325581395348,22827
87,150.0,119.8735632183908,22827
88,288.0,121.7840909090909,23337
89,177.0,122.40449438202248,23976
90,377.0,125.23333333333333,23976
91,98.0,124.93406593406593,24550
92,386.0,127.77173913043478,24550
93,177.0,128.30107526881721,24550
94,395.0,131.13829787234042,25123
95,9.0,129.85263157894738,25123
96,168.0,130.25,25697
97,80.0,129.7319587628866,26208
98,290.0,131.3673469387755,26783
99,421.0,134.2929292929293,26783
100,421.0,137.16,26783
101,167.0,138.74,26783
102,421.0,142.86,27355
103,430.0,147.07,27355
104,98.0,147.96,27929
105,62.0,148.4,27929
106,143.0,149.65,28439
107,26.0,149.73,29014
108,17.0,149.63,29014
109,35.0,149.71,29014
110,194.0,151.38,29587
111,161.0,152.72,30162
112,483.0,157.18,30737
113,483.0,161.64,30737
114,492.0,166.2,31311
115,500.0,170.75,31822
116,500.0,175.22,31822
117,500.0,179.88,31822
118,500.0,184.18,31822
119,500.0,188.48,31822
120,500.0,192.78,31822
121,500.0,197.69,31822
122,500.0,201.81,31822
123,500.0,205.93,31822
124,204.0,207.09,31822
125,500.0,211.12,31822
126,9.0,210.16,32397
127,291.0,211.93,32972
128,500.0,216.08,33547
129,500.0,220.47,33547
130,273.0,221.89,33547
131,44.0,221.72,33547
132,37.0,220.78,34185
133,500.0,225.17,34185
134,205.0,226.36,34760
135,46.0,225.42,34760
136,54.0,224.48,34760
137,500.0,227.91,35205
138,166.0,227.91,35717
139,395.0,230.38,36228
140,50.0,229.14,36739
141,297.0,231.77,37250
142,244.0,233.61,37825
143,299.0,234.79,38400
144,500.0,237.79,38527
145,158.0,238.25,39103
146,379.0,240.04,39742
147,500.0,243.04,40189
148,500.0,247.85,40189
149,500.0,250.76,40189
150,141.0,250.08,40829
151,220.0,251.76,40829
152,237.0,252.83,40829
153,185.0,254.16,40829
154,228.0,256.26,41337
155,292.0,258.39,41976
156,229.0,258.41,41976
157,414.0,261.84,42550
158,176.0,262.29,43061
159,485.0,264.6,43636
160,194.0,266.18,44211
161,500.0,268.64,44594
162,500.0,272.92,45170
163,68.0,271.06,45170
164,163.0,271.29,45170
165,59.0,269.17,45744
166,157.0,268.03,45744
167,87.0,266.56,45744
168,500.0,271.22,45744
169,114.0,269.48,46381
170,351.0,271.42,46381
171,175.0,271.87,46381
172,28.0,271.9,46954
173,414.0,275.45,46954
174,218.0,274.5,47464
175,217.0,276.42,48039
176,500.0,279.16,48550
177,500.0,280.93,49126
178,149.0,279.98,49702
179,289.0,282.78,50277
180,89.0,280.53,50852
181,158.0,281.24,51427
182,18.0,278.19,51427
183,500.0,279.87,51809
184,105.0,277.42,52449
185,464.0,280.83,52449
186,147.0,280.71,53023
187,500.0,284.21,53023
188,446.0,285.79,53598
189,43.0,284.45,53598
190,500.0,285.68,53598
191,500.0,289.7,54172
192,500.0,290.84,54172
193,122.0,290.29,54172
194,500.0,291.34,54747
195,368.0,294.93,55323
196,140.0,294.65,55323
197,219.0,296.04,55961
198,202.0,295.16,55961
199,37.0,291.32,55961
200,275.0,289.86,55961
201,500.0,293.19,56469
202,500.0,293.98,56469
203,483.0,294.51,57045
204,159.0,295.12,57620
205,358.0,298.08,57620
206,35.0,297.0,58194
207,500.0,301.74,58705
208,107.0,302.64,59281
209,500.0,307.29,59856
210,500.0,310.35,60368
211,500.0,313.74,60944
212,332.0,312.23,60944
213,324.0,310.64,61519
214,500.0,310.72,61519
215,280.0,308.52,62094
216,500.0,308.52,62094
217,500.0,308.52,62669
218,124.0,304.76,62669
219,152.0,301.28,63308
220,98.0,297.26,63308
221,500.0,297.26,63754
222,500.0,297.26,63754
223,500.0,297.26,63754
224,500.0,300.22,64330
225,281.0,298.03,64906
226,500.0,302.94,64906
227,500.0,305.03,65481
228,500.0,305.03,65481
229,63.0,300.66,66121
230,500.0,302.93,66121
231,19.0,302.68,66121
232,500.0,307.31,66695
233,337.0,305.68,67271
234,285.0,306.48,67910
235,28.0,306.3,67910
236,500.0,310.76,68164
237,94.0,306.7,68676
238,500.0,310.04,68676
239,121.0,307.3,68676
240,500.0,311.8,69186
241,93.0,309.76,69698
242,500.0,312.32,69761
243,121.0,310.54,70401
244,297.0,308.51,70401
245,111.0,308.04,70401
246,104.0,305.29,70401
247,77.0,301.06,70401
248,218.0,298.24,70401
249,500.0,298.24,70459
250,69.0,297.52,71099
251,447.0,299.79,71099
252,115.0,298.57,71099
253,60.0,297.32,71099
254,211.0,297.15,71671
255,30.0,294.53,71671
256,500.0,297.24,72117
257,63.0,293.73,72693
258,25.0,292.22,72693
259,500.0,292.37,72755
260,500.0,295.43,72755
261,75.0,291.18,73459
262,443.0,290.61,73459
263,115.0,291.08,73459
264,311.0,292.56,73459
265,47.0,292.44,73459
266,125.0,292.12,74094
267,232.0,293.57,74669
268,314.0,291.71,75372
269,164.0,292.21,75372
270,113.0,289.83,75372
271,183.0,289.91,76009
272,500.0,294.63,76520
273,8.0,290.57,77032
274,113.0,289.52,77607
275,500.0,292.35,77670
276,500.0,292.35,77670
277,500.0,292.35,78310
278,500.0,295.86,78886
279,441.0,297.38,79590
280,500.0,301.49,79973
281,500.0,304.91,80485
282,23.0,304.96,81061
283,500.0,304.96,81061
284,327.0,307.18,81828
285,140.0,303.94,82403
286,490.0,307.37,83106
287,453.0,306.9,83106
288,247.0,304.91,83680
289,105.0,305.53,84319
290,500.0,305.53,84382
291,500.0,305.53,84958
292,500.0,305.53,84958
293,180.0,306.11,84958
294,228.0,303.39,85661
295,239.0,302.1,85661
296,500.0,305.7,86107
297,500.0,308.51,86107
298,493.0,311.42,86811
299,101.0,312.06,87514
300,268.0,311.99,87514
301,500.0,311.99,87896
302,500.0,311.99,87896
303,500.0,312.16,87896
304,500.0,315.57,88408
305,303.0,315.02,89048
306,500.0,319.67,89559
307,500.0,319.67,89559
308,221.0,320.81,90135
309,121.0,317.02,90135
310,500.0,317.02,90645
311,500.0,317.02,91221
312,211.0,315.81,91797
313,500.0,317.57,92308
314,483.0,317.4,92948
315,500.0,319.6,93459
316,500.0,319.6,93459
317,126.0,315.86,94163
318,83.0,315.45,94866
319,500.0,318.93,95249
320,102.0,318.97,96081
321,269.0,316.66,96081
322,68.0,312.34,96655
323,32.0,307.66,97294
324,500.0,307.66,97421
325,31.0,305.16,98061
326,226.0,302.42,98764
327,427.0,301.69,99403
328,500.0,301.69,99850
329,451.0,305.57,100490
330,500.0,305.57,100617
331,500.0,310.38,101129
332,250.0,307.88,101641
333,145.0,305.96,102216
334,487.0,307.98,102216
335,500.0,312.7,102342
336,500.0,312.7,102342
337,500.0,316.76,102342
338,66.0,312.42,102982
339,500.0,316.21,103045
340,500.0,316.21,103621
341,425.0,319.53,104197
342,500.0,319.53,104644
343,500.0,323.32,104644
344,500.0,325.35,104708
345,500.0,329.24,104708
346,273.0,330.93,105348
347,500.0,335.16,105411
348,500.0,337.98,105411
349,500.0,337.98,105411
350,500.0,342.29,106051
351,500.0,342.82,106627
352,500.0,346.67,107331
353,97.0,347.04,107331
354,500.0,349.93,107331
355,500.0,354.63,107331
356,135.0,350.98,108034
357,359.0,353.94,108609
358,205.0,355.74,109184
359,500.0,355.74,109631
360,500.0,355.74,109631
361,33.0,355.32,110143
362,211.0,353.0,110782
363,123.0,353.08,111485
364,500.0,354.97,111932
365,500.0,359.5,112444
366,500.0,363.25,113020
367,459.0,365.52,113724
368,500.0,367.38,113787
369,131.0,367.05,114427
370,490.0,370.82,114427
371,500.0,373.99,115065
372,500.0,373.99,115641
373,410.0,378.01,116345
374,500.0,381.88,116920
375,500.0,381.88,116920
376,500.0,381.88,116920
377,40.0,377.28,117624
378,20.0,372.48,117624
379,500.0,373.07,118070
380,157.0,369.64,118646
381,500.0,369.64,118773
382,500.0,374.41,119477
383,500.0,374.41,119477
384,500.0,376.14,119861
385,500.0,379.74,119861
386,500.0,379.84,120373
387,500.0,380.31,121013
388,330.0,381.14,121717
389,500.0,385.09,122100
390,500.0,385.09,122612
391,500.0,385.09,123188
392,500.0,385.09,123764
393,437.0,387.66,124596
394,120.0,386.58,124596
395,500.0,389.19,125426
396,500.0,389.19,125426
397,247.0,386.66,125426
398,500.0,386.73,126129
399,154.0,387.26,126769
400,382.0,388.4,126769
401,500.0,388.4,126831
402,358.0,386.98,127599
403,156.0,383.54,127599
404,91.0,379.45,128429
405,306.0,379.48,129196
406,500.0,379.48,129387
407,403.0,378.51,129963
408,500.0,381.3,130026
409,188.0,381.97,130794
410,84.0,377.81,130794
411,298.0,375.79,131496
412,500.0,378.68,131815
413,500.0,378.68,132455
414,10.0,373.95,133095
415,500.0,373.95,133606
416,500.0,373.95,134182
417,500.0,377.69,134182
418,500.0,381.86,134310
419,500.0,381.86,134310
420,500.0,385.84,134950
421,321.0,386.36,134950
422,500.0,390.68,135013
423,240.0,392.76,135717
424,161.0,389.37,136420
425,77.0,389.83,136420
426,500.0,392.57,136610
427,500.0,393.3,136610
428,500.0,393.3,136674
429,500.0,393.79,137314
430,500.0,393.79,137378
431,500.0,393.79,137378
432,500.0,396.29,137378
433,26.0,395.1,138338
434,140.0,391.63,138338
435,500.0,391.63,138592
436,500.0,391.63,139296
437,500.0,391.63,139296
438,500.0,395.97,139296
439,500.0,395.97,139296
440,13.0,391.1,140127
441,196.0,388.81,140127
442,43.0,384.24,140127
443,479.0,384.03,140764
444,500.0,384.03,141147
445,272.0,381.75,141979
446,465.0,383.67,142746
447,199.0,380.66,142746
448,500.0,380.66,142746
449,51.0,376.17,143384
450,500.0,376.17,143447
451,500.0,376.17,143895
452,120.0,372.37,145047
453,500.0,376.4,145686
454,500.0,376.4,145750
455,500.0,376.4,146390
456,261.0,377.66,147478
457,500.0,379.07,147605
458,479.0,381.81,148693
459,500.0,381.81,148884
460,500.0,381.81,149588
461,500.0,386.48,150612
462,500.0,389.37,151444
463,500.0,393.14,151444
464,500.0,393.14,151828
465,500.0,393.14,151828
466,476.0,392.9,152532
467,500.0,393.31,152979
468,500.0,393.31,153683
469,136.0,393.36,154387
470,193.0,390.39,155090
471,500.0,390.39,155153
472,500.0,390.39,155729
473,500.0,391.29,156561
474,240.0,388.69,157329
475,192.0,385.61,157329
476,500.0,385.61,157391
477,500.0,390.21,157391
478,341.0,393.42,158223
479,500.0,393.42,158734
480,500.0,396.85,158734
481,500.0,396.85,158798
482,500.0,396.85,159566
483,500.0,396.85,160398
484,500.0,396.85,161166
485,500.0,396.85,161934
486,500.0,396.85,162766
487,135.0,393.2,163726
488,100.0,390.9,163726
489,500.0,390.9,163788
490,492.0,390.82,164556
491,41.0,386.23,165387
492,500.0,386.23,165578
493,500.0,386.86,166154
