Episode,Episode_Return,Episode_Return_smooth,env_step
1,10.0,10.0,576
2,19.0,14.5,1151
3,19.0,16.0,1151
4,28.0,19.0,1725
5,8.0,16.8,2236
6,45.0,21.5,2811
7,45.0,24.857142857142858,2811
8,45.0,27.375,2811
9,45.0,29.333333333333332,2811
10,53.0,31.7,3319
11,9.0,29.636363636363637,3894
12,62.0,32.333333333333336,3894
13,17.0,31.153846153846153,3894
14,72.0,34.07142857142857,4531
15,72.0,36.6,4531
16,72.0,38.8125,4531
17,81.0,41.294117647058826,5104
18,81.0,43.5,5104
19,89.0,45.89473684210526,5614
20,99.0,48.55,6253
21,108.0,51.38095238095238,6828
22,108.0,53.95454545454545,6828
23,35.0,53.130434782608695,7338
24,27.0,52.041666666666664,7338
25,106.0,54.2,7338
26,125.0,56.92307692307692,7911
27,125.0,59.44444444444444,7911
28,135.0,62.142857142857146,8549
29,135.0,64.65517241379311,8549
30,145.0,67.33333333333333,9187
31,73.0,67.51612903225806,9187
32,29.0,66.3125,9187
33,145.0,68.6969696969697,9187
34,145.0,70.94117647058823,9187
35,126.0,72.51428571428572,9187
36,145.0,74.52777777777777,9187
37,81.0,74.70270270270271,9692
38,16.0,73.15789473684211,10203
39,16.0,71.6923076923077,10203
40,171.0,74.175,10841
41,171.0,76.53658536585365,10841
42,171.0,78.78571428571429,10841
43,180.0,81.13953488372093,11414
44,180.0,83.38636363636364,11414
45,188.0,85.71111111111111,11924
46,72.0,85.41304347826087,12499
47,197.0,87.7872340425532,12499
48,35.0,86.6875,13073
49,144.0,87.85714285714286,13073
50,206.0,90.22,13073
51,214.0,92.6470588235294,13582
52,222.0,95.13461538461539,14093
53,187.0,96.86792452830188,14732
54,96.0,96.85185185185185,15307
55,106.0,97.01818181818182,15307
56,250.0,99.75,15881
57,250.0,102.3859649122807,15881
58,79.0,101.98275862068965,16455
59,151.0,102.8135593220339,16966
60,43.0,101.81666666666666,17477
61,138.0,102.40983606557377,17988
62,120.0,102.69354838709677,18499
63,58.0,101.98412698412699,19010
64,16.0,100.640625,19010
65,162.0,101.58461538461539,19520
66,25.0,100.42424242424242,20095
67,136.0,100.95522388059702,20095
68,164.0,101.88235294117646,20669
69,325.0,105.1159420289855,20669
70,325.0,108.25714285714285,20669
71,333.0,111.4225352112676,21178
72,341.0,114.61111111111111,21689
73,350.0,117.83561643835617,22264
74,34.0,116.70270270270271,22839
75,252.0,118.50666666666666,23414
76,368.0,121.78947368421052,23414
77,377.0,125.1038961038961,23988
78,87.0,124.61538461538461,24563
79,223.0,125.86075949367088,25074
80,78.0,125.2625,25649
81,208.0,126.28395061728395,26352
82,115.0,126.14634146341463,26352
83,55.0,125.28915662650603,26352
84,200.0,126.17857142857143,26352
85,361.0,128.94117647058823,26924
86,278.0,130.67441860465115,26924
87,100.0,130.32183908045977,27562
88,433.0,133.76136363636363,27562
89,433.0,137.12359550561797,27562
90,443.0,140.5222222222222,28199
91,282.0,142.07692307692307,28199
92,362.0,144.4673913043478,28199
93,168.0,144.72043010752688,28199
94,10.0,143.2872340425532,28835
95,39.0,142.18947368421053,28835
96,212.0,142.91666666666666,28835
97,345.0,145.0,28835
98,265.0,146.22448979591837,29407
99,462.0,149.41414141414143,29407
100,9.0,148.01,29981
101,155.0,149.46,29981
102,77.0,150.04,29981
103,27.0,150.12,30554
104,274.0,152.58,30554
105,147.0,153.97,31064
106,497.0,158.49,31639
107,452.0,162.56,31639
108,74.0,162.85,31639
109,344.0,165.84,31639
110,500.0,170.31,31827
111,500.0,175.22,31827
112,500.0,179.6,31827
113,500.0,184.43,31827
114,500.0,188.71,31827
115,500.0,192.99,31827
116,500.0,197.27,31827
117,500.0,201.46,31827
